587.3162841796875,1.0
575.4999816894531,1.0
533.4080505371094,1.0
-96.69270324707031,0.1
321.5770751953125,0.8
430.2030792236328,1.0
335.8613586425781,1.0
374.33599243164065,1.0
261.53826293945315,1.0
231.32552795410157,1.0
211.27831420898437,1.0
207.19526062011718,1.0
141.20831909179688,1.0
116.56122436523438,0.9
71.6079833984375,0.9
144.89996566772462,0.9
87.86896362304688,1.0
96.80834350585937,0.9
93.00325927734374,1.0
126.07015380859374,0.9
126.38360290527343,1.0
145.46309814453124,1.0
149.46477661132812,1.0
164.2440979003906,1.0
203.69410095214843,1.0
196.9091827392578,1.0
313.3239685058594,1.0
329.4066864013672,1.0
427.1141326904297,1.0
444.73296508789065,1.0
441.27110290527344,1.0
455.33740234375,1.0
496.371826171875,1.0
585.6238159179687,1.0
639.4724365234375,1.0
664.53017578125,1.0
702.4392761230469,1.0
863.7562194824219,1.0
785.7786437988282,1.0
842.0774047851562,1.0
906.533642578125,1.0
973.6535888671875,1.0
1077.3746154785156,1.0
1088.0331909179688,1.0
1129.4992065429688,1.0
1192.6858520507812,1.0
1124.683770751953,1.0
1276.0068969726562,1.0
1317.3326538085937,1.0
821.0413879394531,1.0
1378.7290893554687,1.0
1416.0089721679688,1.0
1405.4542602539063,1.0
1395.3646484375,1.0
1494.0830444335938,1.0
1566.713232421875,1.0
1326.1448608398437,1.0
1524.4418579101562,1.0
1484.557861328125,1.0
1770.3460815429687,1.0
1816.44921875,1.0
1888.0294067382813,1.0
1988.7411865234376,1.0
1825.932958984375,1.0
1893.029296875,1.0
1970.8162841796875,1.0
1900.6625610351562,1.0
2200.1146484375,1.0
1775.8341552734375,1.0
2073.278845214844,1.0
2159.3993408203123,1.0
2049.818151855469,1.0
2239.056005859375,1.0
2163.160107421875,1.0
2314.84912109375,1.0
2150.7744384765624,1.0
2266.100866699219,1.0
2208.4296020507813,1.0
2346.9119384765627,1.0
2148.6240966796877,1.0
2248.5134765625,1.0
2268.521838378906,1.0
2242.27490234375,1.0
2518.4019409179687,1.0
2498.563427734375,1.0
2368.8439208984373,1.0
2588.45302734375,1.0
2602.6700439453125,1.0
1928.7205871582032,0.9
2580.4296630859376,1.0
2653.66943359375,1.0
2656.951770019531,1.0
2606.612451171875,1.0
2514.3992553710937,1.0
2528.869775390625,1.0
2651.843395996094,1.0
2706.0380615234376,1.0
2613.009423828125,1.0
2548.5630004882814,1.0
2751.0112060546876,1.0
2732.9964599609375,1.0
2785.6078857421876,1.0
2799.359338378906,1.0
2900.3832763671876,1.0
2571.354113769531,1.0
2956.5379638671875,1.0
3043.183447265625,1.0
2777.6463623046875,1.0
2960.0052978515623,1.0
2847.808142089844,1.0
2910.619287109375,1.0
3222.2826904296876,1.0
2810.7184204101563,1.0
3158.3689453125,1.0
3168.0806884765625,1.0
3049.258166503906,1.0
2920.267578125,1.0
2731.0049072265624,1.0
3111.3555908203125,1.0
2293.7176513671875,1.0
3484.635302734375,1.0
3155.133837890625,1.0
2788.207238769531,1.0
2872.55283203125,1.0
3024.7736083984373,1.0
3000.70048828125,1.0
3158.1605590820313,1.0
2969.816369628906,1.0
3208.5193603515627,1.0
3167.7953491210938,1.0
3206.4308349609373,1.0
2988.8754150390623,1.0
2825.2378173828124,1.0
2914.2833740234373,1.0
3284.515869140625,1.0
3023.7073486328127,1.0
2884.6835815429686,1.0
3407.8050048828127,1.0
2535.5904052734377,1.0
3598.7958740234376,1.0
2999.9236694335937,1.0
3308.872119140625,1.0
2765.077917480469,1.0
3418.5466064453126,1.0
3251.8492919921873,1.0
3741.5163330078126,1.0
3762.232275390625,1.0
3311.572265625,1.0
2876.8341064453125,1.0
3611.6298828125,1.0
3388.4835205078125,1.0
2744.0262451171875,1.0
3064.153210449219,1.0
3251.86689453125,1.0
4311.699841308594,1.0
3554.5571044921876,1.0
3575.287060546875,1.0
3229.1132568359376,1.0
3214.9349731445313,1.0
3373.057177734375,1.0
3597.3559814453124,1.0
3878.71171875,1.0
3339.083154296875,1.0
3010.4568359375,1.0
2447.7255615234376,1.0
3485.0699951171873,1.0
4538.55966796875,1.0
2850.126574707031,1.0
3326.6453369140627,1.0
3917.023779296875,1.0
4737.9886474609375,1.0
3932.811962890625,1.0
3575.3705810546876,1.0
2970.90107421875,1.0
3325.0025634765625,1.0
3439.691357421875,1.0
4125.84609375,1.0
3615.2884521484375,1.0
2884.301171875,1.0
4798.455126953125,1.0
3925.1424072265627,1.0
3274.898486328125,1.0
3658.0803833007812,1.0
3277.980859375,1.0
4101.599755859375,1.0
3694.1508544921876,1.0
3669.9529052734374,1.0
3404.2557861328123,1.0
3922.1471435546873,1.0
3615.6853271484374,1.0
3809.8104736328123,1.0
3411.960546875,1.0
3826.7955322265625,1.0
3462.735705566406,1.0
3258.033093261719,1.0
3510.3350341796877,1.0
4388.038330078125,1.0
3665.4663208007814,1.0
3770.49423828125,1.0
5055.797009277344,1.0
